station,DIFF_TMAX,DIFF_TMIN,DIFF_PRCP,NRECORDS,TMAX,TMIN,PRCP
CA003070565,534736.99,956322.76,230312.29,3370,158.675664688,283.775299703,68.341925816
MX000003061,3633372.99,2174488.3,1974709.64,22882,158.787387029,95.0305174373,86.2996958308
LYE00147746,3478760.52,1571242.58,1668243.65,21908,158.789507029,71.7200374292,76.1476926237
USC00448949,4231295.52,2210988.205,3363964.12396,26647,158.790690134,82.9732504597,126.241757945
CA003075770,28127.85,38936.89,9947.63,177,158.91440678,219.982429379,56.201299435
CA003065886,2386829.86,4577800.005,1214884.5175,15019,158.920691125,304.800586257,80.8898407018
US1CAAL0022,3656.31,1261.05,1851.57,23,158.97,54.8282608696,80.5030434783
FIE00144097,2894045.70472,2751655.95333,1366631.37521,18199,159.022237745,151.198195139,75.0937620313
CA006042067,873802.18,1606952.31,544206.62,5494,159.04662905,292.492229705,99.054717874
KZ000035969,2934455.66,2494888.69,1298583.16,18449,159.057708277,135.23164887,70.387726164
USC00415086,4487855.18222,1555387.06389,2498320.53266,28214,159.064832431,55.128201031,88.5489662105
KZ000035529,2068949.26,2117206.16,957735.21,13003,159.11322464,162.824437438,73.6549419365
CA001184791,2146172.62,3194505.96,1070795.61,13488,159.117187129,236.840596085,79.388761121
CA006107352,2223508.73,2416130.53,1413192.175,13973,159.128943677,172.914229586,101.137348816
CA003076108,817184.41,853768.29,459881.37,5135,159.140099318,166.264516066,89.5582025316
TUM00017244,2676938.89,1455273.15,1449209.25,16820,159.152133769,86.520401308,86.1598840666
USC00029464,6550426.63319,1605992.01201,3106598.77608,41154,159.16865027,39.0239590809,75.4871647004
RQC00665120,537697.95,437317.26,2706872.72,3378,159.176420959,129.460408526,801.324073416
CA003055120,5534060.7775,9513862.18667,3034407.10556,34766,159.180255925,273.654207751,87.2808809054
RSM00031873,4017118.92,6447838.96,2303515.54,25222,159.270435334,255.643444612,91.3296146222
CA003017606,2077165.97,2871100.79,1164302.1625,13040,159.291868865,220.176440951,89.2869756518
USC00088573,6711001.51083,1964546.49667,7773372.95583,42117,159.341869336,46.6449770085,184.566159884
USC00089900,4607102.37083,2207511.56028,4119644.38528,28913,159.343629884,76.3501387015,142.484155407
LYM00062008,964842.92,543560.65,458676.13,6055,159.346477291,89.7705450041,75.7516317093
CA007030170,5481414.3275,9526598.335,2938492.485,34399,159.348071964,276.94404881,85.4237764179
CA003027260,1401078.79,1952026.64,706029.12,8791,159.376497554,222.048303947,80.3127198271
CA003026009,1124204.0775,2013516.37,493010.0825,7053,159.393744151,285.48367645,69.9007631504
USS0008M02S,1645649.0215,2431524.05377,839886.051667,10324,159.400331412,235.521508501,81.3527752486
CA007084560,4285864.65583,8262800.31083,2278963.58472,26868,159.51558195,307.533136476,84.8207378563
CA003065160,1602545.3325,2467812.15,920046.2225,10046,159.520737856,245.651219391,91.5833388911
ASN00090184,763055.84,447021.8,354373.19,4782,159.568347972,93.4800920117,74.105644082
RSM00028624,2875138.93,3971613.99,1333010.98,18018,159.570370185,220.42479687,73.9821833722
CA003011560,325325.28,507173.69,223190.89,2038,159.629676153,248.858532875,109.51466634
RSM00027675,6714253.54,6701196.82,3181961.29,42043,159.699677473,159.389121138,75.6834976096
CHM00056106,2209600.14,3325837.52,1211730.02,13832,159.745527762,240.445164835,87.6033849046
USW00093733,644824.94,367461.11,363197.12,4036,159.768320119,91.0458647175,89.9893756194
CA008200810,3298181.0725,2265579.145,3098362.78806,20639,159.803337008,109.771749843,150.121749506
USC00501763,2267508.7,1644642.43,3603301.83,14184,159.863839538,115.95053793,254.039892132
USC00103558,185075.73,327691.83,51879.6,1157,159.961737252,283.225436474,44.8397579948
USC00178398,4096975.59306,5353309.10889,2565355.52111,25607,159.994360646,209.056473187,100.181806581
WAM00068098,304174.3,205150.88,124883.22,1901,160.007522357,107.917348764,65.6934350342
JA000047942,1523774.58,1163982.2,2855407.38,9523,160.009931744,122.228520424,299.843261577
CA008402563,2578147.8991,2095895.60861,1672720.13388,16111,160.024076662,130.090969438,103.824724342
USC00416644,3556752.05,1700767.42,2039186.0975,22225,160.03383802,76.524968279,91.7519053993
CA001087974,1163210.01,1893207.23,534329.31,7267,160.067429476,260.521154534,73.5281835696
CA006044000,78301.95,146056.21,55110.79,489,160.126687117,298.683456033,112.701002045
CA001203315,1077006.13,1469337.82,898610.89,6725,160.149610409,218.488895167,133.622437175
CA004015328,6803718.13882,10012144.9969,3141464.81806,42449,160.279821405,235.862917781,74.0056259996
FMC00914254,58506.95,62352.15,242329.57,365,160.293013699,170.827808219,663.916630137
CA008403044,1532126.10972,1469370.64806,952969.660278,9558,160.297772517,153.732020094,99.7038774093
ASN00090175,1042873.56,665294.31,457907.88,6504,160.343413284,102.290023063,70.4040405904
SA000040361,1827029.36,500902.34,20612199.08,11394,160.350128138,43.9619396173,1809.03976479
USC00299583,4759399.93,2377717.9875,2196836.91773,29678,160.367946964,80.1171907642,74.0224043983
USC00432698,637962.99,678907.8,438548.83,3978,160.372797888,170.66561086,110.243547009
CA001208040,1377794.31,2051506.19,629236.11,8591,160.376476545,238.797135374,73.2436398557
CHM00055299,3092771.72,7253774.96,1454642.79,19284,160.380197055,376.155100602,75.4326275669
CA003011663,2027862.36,3404310.22,1167516.64,12644,160.381395128,269.243136666,92.3376020247
FIE00142366,2567332.49,2208488.40361,1174126.3931,16007,160.388110827,137.970163279,73.35080859
USW00025501,3734873.31,2479588.96,3603937.2,23281,160.425811176,106.506978223,154.801649414
CA00602K300,1401351.48,2480978.63,900418.61,8733,160.466217795,284.092365739,103.105302874
CA006028125,950347.07,1623475.1,610093.49,5922,160.47738433,274.143042891,103.0215282
CA006044890,217164.41,394607.99,122471.58,1353,160.505846268,291.654094605,90.5185365854
CA003012281,1633120.41,2613941.3975,814533.7125,10174,160.519010222,256.923667928,80.0603216532
CA006043452,942422.58,1528455.17,534043.93,5871,160.521645376,260.339834781,90.9630267416
CA001066483,220563.29,133161.86,216263.94,1374,160.526411936,96.9154730713,157.397336245
USC00270090,1694517.17,1025394.01,1195758.11,10553,160.572080925,97.1661148489,113.309780157
EIM00003973,1298549.66,619953.88,640568.67,8087,160.572481761,76.6605515024,79.2096784964
CA005022760,5441232.195,10045090.615,2980251.495,33882,160.593595272,296.472776548,87.9597277315
USC00340980,4201151.195,1748608.7275,4083954.06222,26160,160.594464641,66.8428412653,156.11445192
EGE00147728,2556932.84,834385.57,1056693.41,15919,160.621448583,52.4144462592,66.3793837553
USC00405841,3962839.6025,1565893.345,3242683.44014,24670,160.63395227,63.4735851236,131.442376982
FIE00145057,1623577.35,1337982.53,778899.76,10105,160.670692726,132.407969322,77.0806293914
CA00301GK5H,4960041.22,7428439.4675,2303350.765,30864,160.706364049,240.682979118,74.6290424119
MGM00044347,2131677.21,2978389.8,985642.53,13260,160.759970588,224.614615385,74.3320158371
USC00502587,3920461.1525,2284639.7525,3405081.3625,24381,160.799850396,93.7057443296,139.661267483
CA006075012,201452.43,424393.22,85099.85,1252,160.904496805,338.972220447,67.9711261981
CA003062968,228646.75,272986.76,105323.51,1421,160.905524279,192.108909219,74.1192892329
MXM00076118,413227.04,69467.23,290768.41,2568,160.913956386,27.0511020249,113.227573988
CA003022060,578051.02,751683.76,276525.86,3592,160.927344098,209.266080178,76.9838140312
USS0018E03S,1665074.66461,1677955.1923,776696.016667,10345,160.954535004,162.199631928,75.0793636217
SF000068858,3680383.29,2898828.56,3721515.1,22864,160.968478394,126.785713786,162.767455388
CA001015638,1950462.22,1032946.4475,1209534.08833,12116,160.982355563,85.2547414576,99.8294889678
US1OKJF0003,3541.82,1240.8,1818.3,22,160.991818182,56.4,82.65
CA001126071,4078824.32799,2819048.84549,1874485.82618,25334,161.001986579,111.275315603,73.9909144304
USC00419417,6549016.14611,2062465.90306,4926384.90015,40672,161.020263231,50.7097242097,121.124727089
VMM00048806,671948.41,473199.81,534098.04,4172,161.061459732,113.42277325,128.01966443
CA004012720,4108889.92611,7461675.02028,1891533.86361,25510,161.069773662,292.500000795,74.1487206433
USC00241252,6240490.89667,6695545.78444,2770968.9815,38744,161.069866216,172.815036766,71.5199509989
CA005032764,775123.73,1448140.06,443284.84,4809,161.181894365,301.131224787,92.1781742566
USS0016E14S,1748226.62966,1586557.19555,1018028.22944,10840,161.275519341,146.361364903,93.9140433067
CA003053760,5282643.81,12097149.32,2517308.03,32751,161.297175964,369.367326799,76.8620203963
USC00414670,6368812.385,2087904.52,3880618.62923,39479,161.321522455,52.8864591302,98.2957681104
USS0011P08S,655535.81,8216341.45,392673.73,4063,161.342803347,2022.23515875,96.6462539995
CA004021600,3068768.44,4802778.11,1557572.4,19017,161.369744965,252.551827838,81.9042120208
EGE00147729,1606276.19,340804.04,728238.69,9951,161.418569993,34.2482202794,73.182463069
CA003075688,914605.65,846704.26,561309.32,5665,161.448481906,149.462358341,99.0837281553
RSM00026695,3062016.37,2825435.59,1655063.18,18961,161.490236274,149.013005116,87.2877580296
CA001054503,806029.87,337686.55,489449.26,4991,161.496668002,67.6590963735,98.0663714686
USC00300424,5884756.585,4940594.73,3589276.00284,36438,161.500537488,135.589075416,98.5036501135
CA006046281,701177.44,1015051.46,414098.4,4340,161.56162212,233.882824885,95.4143778802
USC00087137,1506983.98,779944.07,1881526.55,9324,161.624193479,83.6490851566,201.793924281
MX000076577,1514555.09,606403.43,1651444.94,9361,161.794155539,64.7797703237,176.417577182
CA006145502,5498834.03611,4617897.60222,3058818.37097,33985,161.801795972,135.880464976,90.0049542731
MG000044341,2929971.36,5197603.27,1314956.26,18103,161.850044744,287.112813898,72.6374777661
RSM00037085,2460610.8,1411366.12,1224996.44,15202,161.860991975,92.8408183134,80.5812682542
CA003066495,1105100.83,1036738.42,733188.84,6826,161.895814533,151.880811603,107.411198359
CA006040018,500439.2,1133637.03,288411.51,3091,161.902038175,366.754134584,93.306861857
USC00080737,5101353.38306,2478636.00868,5263488.08976,31503,161.932304322,78.6793641457,167.078947712
USC00148648,4203899.21,2777306.28,2781171.6625,25960,161.937565871,106.984063174,107.132960805
GMM00010963,1543076.95,775437.2,1055148.83,9527,161.968820195,81.3936391309,110.753524719
CQC00914080,793192.55,926154.02,1115892.95,4897,161.975199101,189.126816418,227.872769042
RSM00034240,6479736.81,4885988.53,3017051.57,39998,162.001520326,122.155821041,75.430060753
CA003013530,206907.14,296039.24,74294.32,1277,162.025951449,231.823993735,58.1787940486
CA006040081,1281993.78,1844645.43,761384.11,7912,162.031569767,233.145276795,96.2315609201
ASN00090171,1562636.79,944604.01,817847.22,9641,162.082438544,97.9778041697,84.8301234312
USW00023057,724813.53,464380.83,340339.33,4471,162.114410646,103.86509282,76.1215231492
CA005010609,143155.69,192321.86,92746.73,883,162.124224236,217.805050963,105.035934315
KZ000035394,4505322.23,6251316.48,2029436.92,27787,162.13777054,224.972702343,73.0354813402
FIE00144057,2951055.9475,3279018.38,1412067.12,18199,162.154840788,180.175744821,77.5903687016
CA008100989,187212.62,247507.29,103095.64,1154,162.229306759,214.477720971,89.3376429809
PKM00041660,1415244.38,721557.68,721354.9,8723,162.242849937,82.7189820016,82.6957354121
CA003060235,1722934.4075,2269248.9225,1010603.785,10615,162.311296043,213.777571597,95.2052552991
FRE00104904,6758774.94,1190243.3,2859230.42,41639,162.318377963,28.5848195202,68.667125051
CA004052280,3627431.36,6036913.98,1722196.76,22339,162.381098527,270.241012579,77.0937266664
USC00293925,5690944.35,3948867.07,2949200.47569,35029,162.46379714,112.731367438,84.1931107281
CA007044168,756787.54,867262.73,629305.9,4658,162.47048948,186.187790897,135.102168313
USR0000MCAP,307755.07,364055.62,84103.4,1894,162.489477297,192.215216473,44.4051742344
CA003016761,3773524.435,6253853.23,1908488.9425,23219,162.518817994,269.342057367,82.1951394332
CA007043017,593778.24,807151.82,359835.16,3653,162.545370928,220.955877361,98.5040131399
USC00172878,5191047.345,7102203.1575,3112716.03972,31935,162.550410052,222.395589713,97.470362916
USS0015C04S,1775007.38642,1596645.65753,1044646.78489,10919,162.561350528,146.226362994,95.6723861979
BOM00026961,3194024.59,2558640.13,1675997.43,19647,162.570600601,130.230576169,85.3055138189
USC00147832,5829274.16,3439916.2075,3254779.55879,35855,162.579114768,95.9396515828,90.7761695382
CA007055770,1770347.545,2861167.555,1082612.27,10887,162.611145862,262.805874437,99.4408257555
USC00460249,4371701.0775,3447219.8975,2891822.03306,26866,162.722440166,128.311616821,107.638726757
CA003076680,2159766.46,3222704.305,953772.0375,13269,162.767839325,242.87469327,71.8797224734
USC00210559,5770157.06,4951224.21,3782414.1375,35444,162.796441147,139.691462871,106.715216609
USW00004143,1788704.14236,1982462.35009,875323.7042,10987,162.801869697,180.437093846,79.6690365159
CA007072816,4083894.9175,7374827.1825,2386971.4575,25085,162.802268985,293.993509368,95.1553301774
USR0000CBLU,1632675.3825,3184126.4175,950501.62,10027,162.827902912,317.555242595,94.7942176124
USC00289363,6834418.31,3297636.77,6087175.8325,41944,162.941500811,78.6199878409,145.126259596
CA004020701,1249489.7725,2076440.1175,624717.7275,7668,162.948587963,270.792920905,81.4707521518
AGM00060571,2449907.88,960885.35,1150464.69,15031,162.990345286,63.926907724,76.5394644402
CHM00059838,3385023.57,3066882.72,5228905.22,20756,163.086508479,147.758851416,251.922587204
USS0011J22S,1790743.86462,1935754.1046,884970.766944,10979,163.106281503,176.314245796,80.6057716499
ASN00091224,743357.81,558238.72,350220.0775,4557,163.124382269,122.501364933,76.8532098969
CA003023000,3172160.33,4552303.94,1458792.94,19445,163.135013114,234.111799434,75.021493443
USC00141730,6612360.645,3939996.8325,3493866.35556,40530,163.147314212,97.2118636195,86.2044499274
CA005031320,5525707.37,10206295.42,2908781.46,33865,163.168680644,301.381822531,85.8934433781
JAW00042502,298147.5,317241.75,243078.59,1827,163.189655172,173.640804598,133.047941981
USR0000MWDO,354953.26,459312.59,103267.84,2175,163.196901149,211.178202299,47.4794666667
KZ000035108,6210896.31,6620243.76,2698097.12,38041,163.268481638,174.029172735,70.9260303357
JA000047991,2310607.47,2659608.81,2417869.6,14141,163.397742027,188.077845273,170.982929071
USR0000CRIC,1264587.8175,307381.145,496060.49,7739,163.404550653,39.7184578111,64.0987840806
CA004012988,977693.23,1301736.18,526262.77,5983,163.411871971,217.572485375,87.9596807622
CA003052255,2328831.665,4640668.9175,1304451.86,14246,163.472670574,325.752415941,91.5661841921
USC00036918,6951245.33,2906979.42,7269088.28,42522,163.474091764,68.3641272753,170.948880109
CA001024639,2398211.93,1347842.9875,1453505.4925,14670,163.477295842,91.8775042604,99.0801290048
RSM00027928,3229367.15,2571737.26,1551233.41,19753,163.487427226,130.19476839,78.5315349567
USC00434999,543475.84,553963.37,347099.46,3324,163.50055355,166.655646811,104.422220217
RSM00027485,4320400.87,5152805.2,2060407.58,26423,163.509096999,195.01211823,77.9778064565
USC00145491,3630597.33,2103821.68,2675821.5375,22204,163.510958836,94.7496703297,120.510788034
BOM00026645,2906712.38,2362203.44,1523874.35,17770,163.574135059,132.932101294,85.755450197
USC00124908,5126835.38111,3141041.33472,3441677.61424,31331,163.634591335,100.253465728,109.848955164
CA003011885,4614706.6025,7033764.4325,2178303.8025,28196,163.665293038,249.459655004,77.2557739573
MX000016094,3249271.4,585542.86,2145370.64,19851,163.683008413,29.4968948668,108.073680923
CA003061200,5807913.51,10533764.2,2746017.41,35457,163.801605043,297.085602279,77.4464114279
CA00118L6C0,659174.95,1113892.8,349788.8,4024,163.810872266,276.812326044,86.9256461233
USC00030220,6698642.56,2551743.56,7533088.24,40889,163.825052215,62.4066022647,184.232635672
CA007064890,905263.05,1878253.19,509813.14,5525,163.848515837,339.955328507,92.2738714932
CA006022476,1899144.44,3102436.71,1172262.75,11590,163.86060742,267.682201035,101.144327006
WIM00060096,1971780.92,1040880.09,967309.28,12033,163.864449431,86.5021266517,80.3880395579
CA003025296,1148180.2875,2196893.8125,569697.82,7005,163.90867773,313.617960385,81.3273119201
CA007050140,2763841.0475,3943503.635,1608238.8375,16860,163.928887752,233.897012752,95.3878314057
CA007011960,2764286.945,3105024.16,1982994.3525,16858,163.974786155,184.186983035,117.629277049
CA00404037Q,888650.85,1511287.28,431767.5,5418,164.01824474,278.938220746,79.6913067553
CA001181508,1523830.38,2358484.32,699982.38,9289,164.046762838,253.900777263,75.3560533965
CA003012659,583056.95,822874.54,325115.94,3553,164.102716015,231.599926822,91.5046270757
ISM00040180,3120185.1,1462996.55,1553812.55,19011,164.12524854,76.9552653727,81.732289201
CA006059475,5285277.26,11560521.62,2656907.5,32175,164.266581507,359.301371251,82.5767676768
RSM00035026,4370767.0,6835769.71,2098136.91,26600,164.314548872,256.983823684,78.8773274436
