station,DIFF_TMAX,DIFF_TMIN,DIFF_PRCP,NRECORDS,TMAX,TMIN,PRCP,SIMILARIDAD
CA003070800,24809.22,39939.01,10166.17,174,11.9407589431,15.1503973621,7.64370750146,13.5455781526
CY000176090,9325590.69,3670410.03,3006976.7,33632,16.6518246047,10.4467438072,9.4555911236,13.5492842059
CA004050768,447539.16,618335.35,298453.61,2884,12.4571270311,14.6424722557,10.1728066504,13.5497996434
UZM00038396,6414201.36,3191305.07,1890702.19,25399,15.8914302384,11.2092318478,8.62786328149,13.5503310431
CA006053463,564892.41,1113156.83,477083.33,4444,11.2744624528,15.8267285086,10.3612009294,13.5505954807
IRM00040780,825691.77,391121.5,227716.43,3204,16.0532409483,11.048659541,8.43045335053,13.5509502446
USC00178398,4096975.59306,5353309.10889,2565355.52111,25607,12.6488877237,14.4587853289,10.0090862011,13.5538365263
FIE00144712,3167085.19,3526473.27,1399648.59,18199,13.1918623252,13.9202339939,8.76972031454,13.5560481595
CA003045000,48571.55,92830.4,25542.68,375,11.3808669851,15.7336497143,8.25310931306,13.5572583497
GHM00065439,34741.52,14203.12,15222.85,127,16.5395065099,10.5752347752,10.9482857393,13.5573706426
VMM00048820,2918237.42,2157009.12,2333198.95,13728,14.5799715239,12.5349427685,13.0368374606,13.5574571462
USC00270675,1598788.67,1219075.08,885265.84,7630,14.4754896109,12.6401712499,10.7714602765,13.5578304304
CA004036841,3768683.59556,5849190.99194,1991183.75611,25852,12.0739052944,15.0418352495,8.77624213245,13.557870272
CI000085743,681666.55,243649.77,280094.05,2366,16.9737820553,10.1478872375,10.8803927273,13.5608346464
KSW00043249,110610.46,48385.29,74833.39,415,16.3257841746,10.7977340327,13.4283812013,13.5617591037
KZ000035671,3485426.63,3707905.93,1582168.42,19550,13.3522541944,13.7718084294,8.99607308476,13.5620313119
GV000001832,495779.74,347784.96,533422.28,2275,14.7622884554,12.3641623206,15.3124567548,13.563225388
MX000025017,2014551.27,563162.53,988073.83,6398,17.7446339339,9.38198550834,12.427179761,13.5633097211
CA006146711,7556471.64299,4816315.09465,3130421.50752,33200,15.0865691116,12.0444896848,9.7102937362,13.5655293982
CA001092685,590877.23,1251834.86,337525.67,4840,11.0490756317,16.0823992649,8.35085077568,13.5657374483
USC00339298,1334614.0,657920.56,680335.505,5252,15.9409969768,11.1924295762,11.3814923138,13.5667132765
ASN00014711,117285.01,80636.41,67478.47,533,14.8339786665,12.2999115298,11.2517224031,13.5669450981
CA008102226,136176.09,214347.95,96525.96,940,12.036119842,15.100653431,10.1334688774,13.5683866365
CA004050037,2440733.0725,3634766.39,1262437.395,16330,12.225511841,14.9191870651,8.79248898339,13.572349453
CA003082660,212374.56,79007.05,40515.05,747,16.8612957145,10.284249925,7.36457838071,13.5727728198
CA00302D920,4930440.85,7713254.0775,2683721.47056,33895,12.0607706072,15.0851974696,8.89817414911,13.5729840384
ASN00039304,833968.14,446157.37,341384.858536,3392,15.680027067,11.468750739,10.0321543564,13.574388903
CA003022060,578051.02,751683.76,276525.86,3592,12.6857141737,14.4660319431,8.77404205775,13.5758730584
USC00210746,4624013.45493,9251874.44653,3042790.35532,36556,11.2468320605,15.9087307249,9.12339926456,13.5777813927
CA004015680,2515273.11,3951064.1,1402204.89,17314,12.0529642212,15.1063078592,8.99926482308,13.5796360402
GHM00065465,41107.71,21665.33,66419.68,166,15.736480141,11.4242739876,20.0029636358,13.5803770643
ASN00040349,2365351.44,743138.36,825453.538039,7808,17.4051566341,9.75584603006,10.2819719404,13.5805013321
USC00429365,5291978.4525,3421703.38,1583226.36389,23330,15.0609256367,12.1105484091,8.23785488219,13.5857370229
CA004026040,3824085.27,5944416.66,2064127.22,26143,12.0944485785,15.0791516842,8.88567693321,13.5868001313
USC00150874,11183250.89,4787512.71,5601616.94851,41447,16.4262142661,10.7475238967,11.6254601865,13.5868690814
USC00057421,1539571.53,5614502.16,1475093.36,17651,9.33932047407,17.834911932,9.14166066837,13.587116203
CA003061930,1665283.02,1224758.74,861517.12,7779,14.6312739237,12.5476786546,10.5237390423,13.5894762891
MAM00067045,252966.5,120722.83,196361.44,979,16.074599457,11.1046112131,14.1623968009,13.589605335
ICM00004130,177373.12,112637.11,35639.24,775,15.1284018302,12.055629658,6.78130637333,13.5920157441
COM00080094,505049.11,190135.15,342780.9,1779,16.8491823718,10.338159583,13.8809865471,13.5936709774
CA001086633,42366.43,110983.49,21279.56,393,10.3828040945,16.8047831856,7.35842803215,13.59379364
USS0018G01S,1988478.5,2055420.59,970754.61,10941,13.4813052032,13.706350781,9.41946467583,13.5938279921
RSM00028825,4123027.12,5761069.26,2068819.77,26558,12.4597810992,14.7283421608,8.82599436007,13.59406163
USC00432314,166651.59,320838.42,179688.37,1285,11.3881496876,15.8012564146,11.8251979854,13.5947030511
USC00024590,8570411.195,3279472.4875,2353798.995,30366,16.7999131183,10.3922168899,8.80422013218,13.5960650041
CA006146166,1209389.34,805144.23,506836.0025,5393,14.9750354096,12.2186051986,9.69434605093,13.5968203041
CA00301C3D4,1514934.6,2277631.51,832424.77,10151,12.2163798628,14.9791550891,9.05561778003,13.5977674759
CA006044298,566524.42,805231.86,309306.12,3681,12.4058466556,14.790319859,9.16666474031,13.5980832573
MXM00076382,4202942.61,1227927.94,1233482.59,13484,17.6549852073,9.54282739714,9.56438699116,13.5989063022
CA00604FNL6,335951.25,807420.87,394449.06,2953,10.6661185694,16.5355354191,11.5574956657,13.6008269942
CA001097888,728231.48,866380.15,360514.63,4302,13.0106657959,14.1911974832,9.15432324772,13.6009316396
USC00095633,10023871.89,4225390.3175,5268643.75801,36834,16.4965569964,10.710480985,11.9598291423,13.6035189907
INM00042475,490991.19,268924.63,130868.83,2008,15.6370561456,11.5726664415,8.07302422389,13.6048612935
CA00306BGCQ,426356.12,772926.97,308534.34,3170,11.5972927331,15.6149141076,9.86556865036,13.6061034204
PKM00041764,223264.07,134820.18,73026.39,952,15.3140811651,11.9003292448,8.75833276698,13.607205205
ASN00014709,318840.2,129278.73,418865.89,1153,16.6292201473,10.5888521622,19.0599977066,13.6090361547
USW00094059,486861.457778,911326.925556,239935.878889,3685,11.4943376748,15.7260030241,8.0691697452,13.6101703495
USC00250355,10204032.8314,5615727.89778,3665339.62906,41777,15.6285000533,11.5940295565,9.36674044844,13.6112648049
ICM00004082,3164449.23,1768361.51,941856.82,13040,15.5779487405,11.6451940836,8.49872247707,13.6115714121
USC00142872,11101871.3581,5096925.36833,4544585.35404,42153,16.2287044478,10.9961306941,10.3832398931,13.6124175709
CA003014870,687086.63,947774.69,264090.37,4383,12.5204521709,14.7050605831,7.762302211,13.612756377
USC00118219,10206519.04,4318375.1425,4961587.79083,37508,16.4959325198,10.7299631383,11.5013385245,13.6129478291
UZM00038579,5690489.1,2814818.51,1865401.11,22272,15.9843576722,11.2420520096,9.15179970112,13.6132048409
CA008105100,1231898.24,1791908.08,856372.15,8087,12.3422317193,14.8855245159,10.2905253309,13.6138781176
FP000091958,597886.26,280810.64,585946.87,2290,16.1581466467,11.0736052677,15.9959993634,13.6158759572
CA007040MLR,3666358.69045,5277360.36249,2116286.96749,23915,12.3817571836,14.8550180146,9.40702040651,13.6183875991
USC00327408,5426568.31597,7361142.82449,2666723.50824,34274,12.5828853988,14.6551485817,8.82077203993,13.6190169903
USC00415060,9443422.84,3496055.33,3647384.0175,32929,16.9346196559,10.3038583009,10.5245000453,13.6192389784
USC00413864,1817774.44,724659.86,646087.960278,6519,16.698578622,10.5433011704,9.95532250222,13.6209398962
CA004031845,2062806.9525,3508853.29,1166192.395,14758,11.8226692573,15.4194489004,8.8893774991,13.6210590788
ARM00087213,58298.59,8500.64,5458.16,150,19.7143923738,7.52800991852,6.03222457584,13.6212011461
CA003013PFD,836873.59,961221.32,438947.5,4838,13.1521574487,14.0954441609,9.52518365202,13.6238008048
CHM00054096,2965286.59,4859030.28,1845614.98,20756,11.9525757784,15.3004065862,9.42971837081,13.6264911823
CA001086695,435406.73,1133070.59,310200.57,4003,10.42929072,16.8242490466,8.80295538341,13.6267698833
SUM00062809,46118.26,19478.45,11757.97,169,16.5193556904,10.7357859792,8.34109027539,13.6275708348
PAM00086097,284578.81,55253.18,141295.24,795,18.9198511436,8.33671730035,13.3315363569,13.628284222
CHM00052713,1837585.64,5908030.53,1369412.23,19295,9.75891202055,17.4984255465,8.42451115398,13.6286687835
GHM00065401,17598.66,6718.65,7046.49,62,16.8478293806,10.4098665976,10.6608191297,13.6288479891
USC00030150,9548338.85,3908172.4,6772379.78,34552,16.623685573,10.635312641,14.0001940953,13.629499107
CA007088760,4241674.82,7559814.66,2743060.19,31117,11.6753477696,15.586791076,9.38898853433,13.6310694228
US1NDBR0006,11155.57,5050.32,4674.22,42,16.2975093043,10.9656606862,10.5494527053,13.6315849953
CA004010150,1734929.69,2577908.36,994177.02,11491,12.2874574598,14.9780344495,9.30149908894,13.6327459546
PMW00010718,158206.67,89081.17,106725.55,652,15.5771713373,11.6887792925,12.7941195033,13.6329753149
CA003062475,132648.12,244597.92,57995.03,992,11.5636440149,15.7025629714,7.64609258738,13.6331034932
CHM00050745,2919532.56,5081968.23,1908102.99,21121,11.7570786445,15.5116763478,9.50481498914,13.6343774962
CA007051050,1045445.83,849701.65,562250.98,5083,14.3413723763,12.9292453227,10.5173192184,13.6353088495
CA003062630,1988258.84,1421829.12,983613.52,9107,14.7757247668,12.4949934851,10.3926087207,13.635359126
CA003024572,635137.48,1074721.31,389210.47,4521,11.8526815787,15.4180935571,9.2784408561,13.6353875679
CA003063347,49505.02,28219.97,9559.14,205,15.5398810304,11.7327912384,6.8286126863,13.6363361344
FIE00143506,3790194.6,2979598.72,1332733.87752,18137,14.455996279,12.8172885946,8.57213480697,13.6366424368
CHM00052955,385785.09,1025927.31,240668.86,3589,10.3677851844,16.9071951789,8.18885575619,13.6374901816
CA006104348,2521340.73,1152938.63,863651.89,9521,16.2732571486,11.0042845729,9.52419067225,13.6387708608
USC00213229,5672895.64917,9443474.87583,3294105.07949,39986,11.9110052659,15.3678082768,9.07642333182,13.6394067714
US1NDBH0017,10071.25,4902.48,5691.09583333,39,16.0697597831,11.2118069634,12.0799641634,13.6407833733
CA004023212,1669616.7275,2557251.8025,955331.0225,11231,12.1926801174,15.0895932444,9.22290482076,13.6411366809
ASN00090014,8195609.72,3563452.76,2529756.32,30317,16.4417303956,10.8415753123,9.13474088908,13.6416528539
CA00611B002,3057295.06944,2251346.61556,1303277.94083,14180,14.6835329638,12.6003632819,9.58694877428,13.6419481228
CA006046590,187904.73,357968.04,134594.52,1430,11.4630671764,15.8217350723,9.70165150673,13.6424011244
CA004027110,410564.09,644871.96,274621.66,2800,12.1090888238,15.1760144401,9.90349252969,13.6425516319
USR0000MLTF,286964.726111,469029.029375,85694.96,2001,11.9754188957,15.3100397135,6.54416281632,13.6427293046
RPM00098328,4667303.97,1938428.27,10809231.46,16953,16.5924211378,10.6930497264,25.2507409982,13.6427354321
USC00212555,772939.44,1266884.43,482838.235,5398,11.9662010118,15.3197634416,9.45767501609,13.6429822267
CA003063340,726791.79,1425656.66,437802.13,5622,11.3699769892,15.9243624171,8.8245692278,13.6471697031
CA007070456,5066675.56348,8371957.6897,2761874.94535,35521,11.9431519032,15.3522106422,8.81778312988,13.6476812727
ASN00005007,1004586.26,327627.62,227899.56,3328,17.3740856497,9.92198565202,8.27523021409,13.6480356509
FSM00061996,580157.78,225844.73,199883.72,2053,16.8104208281,10.4884305244,9.86720695106,13.6494256763
US1RIPR0004,368.64,65.61,268.96,1,19.2,8.1,16.4,13.65
CVM00008594,483236.77,354275.46,138649.53,2234,14.7074845896,12.59299268,7.87802974928,13.6502386348
CA008103256,1374555.46,2602070.72,1119111.79,10410,11.4909456065,15.81008421,10.3683911048,13.6505149083
CA006101555,7821246.37,6273991.08,3352634.8375,37707,14.402138821,12.899145988,9.42935825107,13.6506424045
FIE00144932,3436695.4275,3717341.5625,1392073.34252,19188,13.3830674763,13.9187866785,8.51757965326,13.6509270774
VMW00041006,43899.27,28488.14,28377.33,192,15.1209137042,12.1809576457,12.1572444966,13.650935675
TX000038647,6019498.92,2788229.33,1795896.33,22807,16.2459865428,11.0568180867,8.87373694385,13.6514023147
RP000098755,458101.35,260911.17,780124.5,1892,15.5603807556,11.7431814141,20.3058602337,13.6517810849
CA001090904,948015.16,1052806.55,522178.62,5364,13.2942320955,14.0097344846,9.86654630648,13.65198329
USC00369133,8628925.04,3934166.5225,3332316.75278,32481,16.2991010542,11.0055480305,10.1288104184,13.6523245423
CA001083285,754623.75,1365731.47,415689.58,5567,11.6427245843,15.662895404,8.64119804047,13.6528099942
USR0000MWDO,354953.26,459312.59,103267.84,2175,12.7748542516,14.5319717278,6.89053457046,13.6534129897
NEM00091824,60919.16,69340.12,84273.67,349,13.2118684163,14.0954706294,15.5393640092,13.6536695228
SGM00061630,558446.52,245286.22,145380.27,2069,16.4289780412,10.8882060253,8.38247931108,13.6585920332
SUM00062751,255192.17,98622.01,50349.68,899,16.8482123106,10.4738675814,7.48373690954,13.661039946
SUM00062680,354381.93,170939.48,370213.75,1363,16.1245594047,11.1988457114,16.4808020999,13.661702558
CA004022368,1774766.67,2656801.91,979742.26,11750,12.2899947891,15.0369811083,9.13139200779,13.6634879487
CA008100785,367198.67,201838.12,164601.36,1491,15.6932078931,11.6349032012,10.5069795716,13.6640555472
UZM00038611,6692982.77,3149010.3,1834669.99,25471,16.2101433552,11.1189567941,8.48703475553,13.6645500746
TOM00065355,301957.66,128878.53,89417.95,1105,16.5307244451,10.799636746,8.99562236421,13.6651805955
IRM00040800,2719423.56,1364751.7,846783.58,10626,15.9975516902,11.3329224303,8.92691312287,13.6652370602
CA001182881,365188.88,438173.63,195235.37,2146,13.0449948981,14.2892113514,9.53815533892,13.6671031247
UYM00086500,711017.91,121868.3,275630.43,1902,19.3345920853,8.004608951,12.0381104872,13.6696005181
CA003060235,1722934.4075,2269248.9225,1010603.785,10615,12.7401450558,14.6211344155,9.75731803823,13.6806397357
SUM00062795,205990.22,87927.94,104172.44,752,16.5506243053,10.8132073007,11.769757043,13.681915803
ALM00013615,2109311.59,903605.47,887359.56,7710,16.5402923124,10.8258557652,10.7280954101,13.6830740388
GHM00065467,71551.28,39119.2,90689.36,289,15.7347476541,11.6344554507,17.7145142141,13.6846015524
CA004022361,3526338.935,5537604.5925,1901696.4375,23898,12.1473416876,15.2222970533,8.92051274535,13.6848193705
FIE00145382,3567265.75,3233918.05,1407972.84,18139,14.0236499187,13.3523539034,8.81029536235,13.688001911
CA003075491,1609808.12,1430118.11,828393.44,8103,14.0949694008,13.2850451182,10.1110301658,13.6900072595
CA003036641,1564807.4675,3107794.515,1044224.8875,12116,11.3645128138,16.0157217735,9.28362068551,13.6901172936
SUM00062772,323291.97,139281.98,143195.37,1183,16.5312268868,10.850633476,11.0020120345,13.6909301814
CA008100989,187212.62,247507.29,103095.64,1154,12.7369268962,14.6450579026,9.45185923408,13.6909923994
CA001184716,167481.0,236386.01,84817.85,1069,12.5168174988,14.8703788288,8.90747838549,13.6935981638
CA008502591,1844807.6275,1970809.93722,922077.936944,10168,13.4696953751,13.9220953208,9.52283033013,13.695895348
CA004024161,4590909.3275,7315262.875,2356751.6475,31315,12.1080205576,15.2840609381,8.67522408547,13.6960407479
IDM00096655,276122.68,158914.04,153254.58,1138,15.5768597245,11.8170753104,11.604744954,13.6969675174
LYM00062212,1038361.09,450435.81,304828.93,3805,16.5194990108,10.8802562629,8.95057137782,13.6998776369
MX000010072,5416998.75,2002741.29,1561001.89,18657,17.0395633668,10.3607577665,9.14704485306,13.7001605666
CA001181509,719252.3,1007713.17,397132.43,4568,12.5480887598,14.8527003595,9.32405075621,13.7003945596
USS0016A08S,2323271.1975,1533928.98,2405688.85,10162,15.1202982887,12.2860712893,15.3861560333,13.703184789
CA003023560,3524510.2,5642453.18,1792231.35,24077,12.0989644178,15.3085055384,8.62771615101,13.7037349781
MLM00061235,102576.13,62864.63,24376.62,434,15.3736960408,12.0353387107,7.49448645265,13.7045173757
CA007035666,4015036.76175,7111669.78899,2495158.62243,29035,11.7593643814,15.6503796204,9.27017995243,13.7048720009
MZM00067241,108683.7,31948.02,28772.92,344,17.7747289254,9.63701982787,9.14561147777,13.7058743766
USC00207187,3207144.67,2668428.78,1480483.6275,15602,14.3373582981,13.0778897321,9.74118222646,13.7076240151
USC00249103,5356609.66472,6382807.3375,2424130.45569,31175,13.1081610685,14.3087810002,8.8180947881,13.7084710344
CA003050521,6233487.34863,10215218.9625,3150475.81292,43104,12.0256000023,15.3944810389,8.54927501643,13.7100405206
CA001090660,6560415.81,9665213.5,3630955.83,42757,12.386883995,15.0349543227,9.21524466028,13.7109191588
CA001203315,1077006.13,1469337.82,898610.89,6725,12.6550231295,14.7813698678,11.5595171688,13.7181964986
CA003075770,28127.85,38936.89,9947.63,177,12.6061257641,14.8318046568,7.49675259262,13.7189652105
CA003012216,7242820.14063,10526452.4812,3576001.02173,46799,12.440434922,14.9976332964,8.74139067742,13.7190341092
ASN00016025,2074085.06,671307.28,472366.106389,6781,17.489057653,9.9497875174,8.34627119104,13.7194225852
CA003034916,2790106.87,3044695.72,1112881.98,15485,13.4231614683,14.0222060156,8.4775224843,13.7226837419
PE000084455,688106.36,198450.95,251217.8,2158,17.8567355018,9.58960836051,10.789454399,13.7231719311
BRM00083064,36630.81,16272.9,15586.62,135,16.4723809248,10.979070999,10.7450660512,13.7257259619
AO000066410,139200.08,36194.88,61673.77,421,18.1835508136,9.27219427635,12.1034505592,13.727872545
ASN00014707,574148.81,235012.57,459192.93,2048,16.7435390116,10.7122467973,14.973820416,13.7278929044
CA005010640,4862455.04,6927008.24,2742978.925,31034,12.5172498622,14.9401161627,9.40139624574,13.7286830124
CA003017606,2077165.97,2871100.79,1164302.1625,13040,12.6210882599,14.8383436054,9.44917857022,13.7297159326
CA006144715,7938275.98,9073846.4725,4050333.345,45072,13.2711843463,14.1886899482,9.47964270768,13.7299371473
CA007027120,2915050.52778,2740944.97972,1429564.39827,14998,13.941399387,13.5186549819,9.76304266873,13.7300271844
CA003012116,676699.23,795189.89,328719.87,3897,13.1774882688,14.2846703328,9.18433624888,13.7310793008
US1TXHAL001,976.81,266.29,1093.95,3,18.0444820744,9.42142947399,19.095811059,13.7329557742
USC00057816,2298222.32,5104998.84,1471192.19153,18890,11.0301149921,16.4392441276,8.82508153707,13.7346795598
BLM00085247,386125.96,112458.34,160864.68,1213,17.8416123915,9.62865074071,11.5159547377,13.7351315661
IVM00065578,421520.0,410946.48,373298.57,2206,13.8231282926,13.6486556978,13.0084457188,13.7358919952
WA007848390,758217.77,273030.31,161681.35,2572,17.1696521711,10.3031482528,7.92856299701,13.7364002119
ASN00069137,1284868.17,582360.53,527199.85,4766,16.4192103311,11.0539869441,10.5174539704,13.7365986376
USC00432843,2271601.69,1851990.19,1145468.96,10897,14.4381854612,13.0366457821,10.2526985192,13.7374156217
RSM00028624,2875138.93,3971613.99,1333010.98,18018,12.6321166154,14.8467099679,8.60128963425,13.7394132916
CA006075379,2413311.15,5778648.9,1788751.48,20727,10.790422156,16.6972492606,9.28980888083,13.7438357083
USC00025064,6921247.19,2708416.26,1755453.89389,24205,16.9098453835,10.5780389719,8.51612780059,13.7439421777
CA003065560,1852968.19,1532454.82,995835.12,8939,14.3975804281,13.0933076075,10.5547815824,13.7454440178
CA005010609,143155.69,192321.86,92746.73,883,12.7328011151,14.7582197762,10.248704031,13.7455104456
CA007056695,291111.92,378746.58,162251.75,1765,12.8427384935,14.6487984985,9.58787448345,13.745768496
UZM00038583,6430561.96,3125908.15,1910395.0,24504,16.199662687,11.2945677406,8.82964198246,13.7471152138
CA003025170,1422914.4,2313637.54,654574.4875,9743,12.0848993017,15.4099528495,8.19658951001,13.7474260756
ASN00014654,555089.655,437318.81,388750.803333,2616,14.5667510136,12.9294547035,12.1903669816,13.7481028585
KZ000035576,3791284.22,6098913.95,1837324.22,25802,12.1217824705,15.3744492592,8.43851865009,13.7481158649
USW00004126,1386706.38486,2603409.50951,858419.505,10302,11.6019632326,15.8968278305,9.12828131698,13.7493955315
RSM00037145,6306010.86,2791092.35,1940870.65,23126,16.5130424187,10.9859303816,9.16110868798,13.7494864001
IRM00040747,1841912.96,877361.98,592008.58,6958,16.270179325,11.2291580117,9.22405297063,13.7496686684
USC00408891,5869844.71,2423448.28,3062653.74,20931,16.7462787933,10.7602382878,12.0963393091,13.7532585406
GMM00010850,460681.32,223806.83,121629.23,1753,16.2109827342,11.2991483305,8.32967430603,13.7550655324
RSM00027393,3951424.23,3181684.22,1432031.1,18794,14.4999738177,13.01124713,8.72904261375,13.7556104739
RSM00034838,10065378.55,4342454.62,3082548.58,36506,16.6047725762,10.9065029102,9.18909708768,13.7556377432
CA001083344,148912.2,185107.25,151059.11,880,13.0083976373,14.5034184842,13.1018349686,13.7559080608
JAW00043328,37456.08,16509.77,24584.96,137,16.5348735645,10.9776714322,13.395979351,13.7562724984
USC00219101,3232027.385,4932974.5825,2035129.8125,21337,12.3075281378,15.2050467668,9.76628468093,13.7562874523
USR0000ABAR,158080.56,55038.8,40618.76,528,17.303034416,10.2098066346,8.77094462968,13.7564205253
CA006048261,3117058.54,5795130.43,2182347.7,23002,11.6409836634,15.8726269016,9.74045340239,13.7568052825
CA008205185,3393991.5,1565368.66,1381378.97,12639,16.3869835686,11.1288928343,10.454422876,13.7579382014
USC00302562,6521606.53111,3893474.03833,3362164.54692,27057,15.5252097252,11.9957890727,11.1472992857,13.7604993989
CA001037890,5938296.26,2693288.31,10699036.42,21956,16.4457740542,11.0755375026,22.0747463434,13.7606557784
KZ000038019,3335595.37,1874911.45,1041777.01,13482,15.7293044944,11.7926991525,8.7904320904,13.7610018234
CA006088271,384556.8,443853.02,159917.28,2184,13.2694808067,14.2558551045,8.55699700843,13.7626679556
CA003027260,1401078.79,1952026.64,706029.12,8791,12.6244404848,14.9012853119,8.96173642924,13.7628628984
CA001096625,169408.72,274048.56,53174.23,1154,12.1161593402,15.4102916386,6.78809169857,13.7632254894
FIE00144542,3070779.7675,3847226.0625,1383307.1725,18199,12.98974342,14.5395207158,8.71837513394,13.7646320679
CA004012988,977693.23,1301736.18,526262.77,5983,12.7832653094,14.7503384834,9.37868225084,13.7668018964
CA007038350,633562.92,1417266.97,475208.75,5204,11.0338285645,16.5027829973,9.5559434363,13.7683057809
CA001020885,4884409.24,2317172.19,3317284.5,18366,16.3079259993,11.2323819722,13.4395296496,13.7701539857
CA003013060,600459.53,730058.32,326261.05,3500,13.0980863379,14.4425791128,9.65491806579,13.7703327253
CA008104928,1317999.49,1961725.01,890079.55,8562,12.4070921935,15.1367086838,10.1959289341,13.7719004386
USC00297054,6268207.19,2391630.56,2904001.66,21621,17.0268293447,10.5174185812,11.5893890391,13.772123963
CA008203478,282442.11,143485.02,93219.92,1092,16.0824942369,11.4628329161,9.23938456317,13.7726635765
CA004024080,4128697.85,7495874.69,2372891.76,29983,11.7346193973,15.8115198096,8.89613616701,13.7730696034
USC00218411,5298618.83114,9264264.95373,3062731.47231,37639,11.8648513386,15.688681463,9.02059993907,13.7767664008
US1GAMT0008,10357.95,4945.26,10019.28,39,16.2968850256,11.26061892,16.0282443014,13.7787519728
FIE00142556,2809807.66,1759167.75,925147.721389,11869,15.3861949606,12.1743718463,8.82873490728,13.7802834034
USR0000MSPI,310366.195,501696.535,88096.0,2108,12.1339416647,15.4271338469,6.46461687552,13.7805377558
USC00211773,4200316.21924,6790745.16521,2477615.66378,28529,12.1338247797,15.4282064632,9.31909404504,13.7810156214
CA005020882,5060259.66972,7228074.54028,2798078.36556,32096,12.5562786794,15.0067226339,9.33693813209,13.7815006567
CA003022083,3220965.79,3123907.14,1364551.67,16699,13.8882595353,13.6774087338,9.03961138139,13.7828341345
KZ000035358,6204717.96,6485444.84,2434588.02,33395,13.6307671408,13.9357119544,8.53831192184,13.7832395476
GMM00010796,409736.88,250525.84,145133.94,1712,15.4703681184,12.0969081552,9.20730675407,13.7836381368
CA005023200,29186.26,7705.1,9754.8,88,18.2115909644,9.35724075492,10.5285326613,13.7844158597
RSM00027373,3826471.87,3218833.09,1415163.77,18502,14.381027746,13.189851024,8.74568865479,13.785439385
ASN00007091,2157970.54667,690125.181944,466297.581633,6957,17.6121248216,9.95985316135,8.18692062652,13.7859889915
CA008104596,126129.96,242093.28,80914.3025,944,11.5590763369,16.0142044998,9.25820195803,13.7866404184
USC00059183,2902102.52,5603169.25,2786461.13,21794,11.5395241894,16.0342406428,11.3072767369,13.7868824161
CA004052230,1460220.64,2119550.42,752255.71,9332,12.5089793723,15.0707376923,8.97832622678,13.7898585323
ASN00015528,1050992.47,373475.43,303538.85,3519,17.2818475135,10.3019961813,9.28747181466,13.7919218474
CA003071677,1012123.83,723166.73,520079.52,4529,14.9491212631,12.6362456064,10.7160249416,13.7926834348
USC00045571,4446262.04,3020275.81,2106712.485,19443,15.1222317371,12.4635472387,10.409287325,13.7928894879
CA004035480,3073685.63,6491766.85,1706904.67,24310,11.2444247897,16.341389346,8.37938517108,13.7929070679
CHM00050854,2896538.88,5164319.86,1835004.3,20756,11.8132079821,15.7737420889,9.40257296171,13.7934750355
IDM00096559,265166.76,113416.55,67226.84,953,16.6806546408,10.9091714161,8.39894811782,13.7949130284
RSM00027164,2822522.2,3499919.74,1265300.02,16562,13.0545616364,14.5369284366,8.74058231777,13.7957450365
FIE00145242,3175087.04833,3765155.04111,1302409.80022,18199,13.2085168853,14.3836024029,8.45960461084,13.7960596441
CA003052995,30757.91,15147.92,7344.04,117,16.2138249546,11.3784621856,7.92272507724,13.7961435701
MLM00061265,717698.96,325041.26,181734.09,2638,16.4942951978,11.1002267597,8.30005183721,13.7972609787
ASN00039250,2376212.68,804561.06,1179640.29111,7808,17.4450714363,10.1510181039,12.2915003115,13.7980447701
USC00502252,6856062.86674,7788238.57577,4620640.60114,38413,13.359748498,14.239033449,10.9676095694,13.7993909735
CA003016124,4826659.16,7348329.46,2506625.98,31621,12.3547942064,15.2442656988,8.90342220248,13.7995299526
ASN00008278,1951552.89,743140.23,440814.503125,6699,17.0680998166,10.5324740401,8.11190672836,13.8002869283
PSC00914015,194150.2,102904.21,250129.97,761,15.9726359301,11.6285146157,18.1296966365,13.8005752729
RSM00026498,5335081.96,3264500.52,1871604.71,22242,15.4875823861,12.1149451675,9.17318487955,13.8012637768
CA00116NJ9F,3411639.5075,2457080.385,1113875.86111,15291,14.9370083351,12.6762775126,8.53493960011,13.8066429239
CA007043017,593778.24,807151.82,359835.16,3653,12.749328254,14.8645846683,9.92491879765,13.8069564611
CA001185020,426569.94,651296.93,169230.52,2796,12.3516944677,15.2623332478,7.7798417113,13.8070138577
FMC00914843,213897.59,110931.56,513534.77,830,16.0532843916,11.5608166635,24.8740143596,13.8070505276
CA001097646,1196926.59,2453956.0,681430.54,9282,11.3556755485,16.2597028198,8.56820827605,13.8076891842
ASN00098001,8983118.47,3807345.68,2788684.05,32107,16.7268321774,10.8895840351,9.31965406939,13.8082081063
CA003066380,64414.12,25464.97,9796.99,224,16.9576836777,10.662218427,6.61336242013,13.8099510524
UY000086360,820014.17,152906.27,481661.65,2203,19.2931628446,8.33115852995,14.7864454683,13.8121606873
CA001086550,1868951.98,2862128.79,964851.82,12261,12.346280091,15.2785324141,8.87089347242,13.8124062525
ML000061223,694454.69,286752.48,170819.68,2455,16.8188465958,10.8075646737,8.34148174601,13.8132056347
CA00602FQ5L,105065.87,172760.54,59533.83,717,12.1051800293,15.5225368169,9.11218091371,13.8138584231
RSM00028909,4395693.02,3465469.24,1527271.98,20522,14.6353743658,12.9948473592,8.62677260252,13.8151108625
CA003061679,838921.42,1822062.89,669363.42,6724,11.1698358092,16.4614402158,9.97739428847,13.8156380125
