,year,tmax,max_tmax,std_tmax,min_tmax,std_tmin,min_tmin,tmin,max_tmin,continent,period
2391,2015,20.3,46.1333333333,11.3976620625,-36.8,10.5988439016,-41.65,6.5,31.7,Norte América,1970-2015
2392,1970,18.7,48.05,12.089387034,-42.2,10.8930944379,-45.85,4.57,160.333333333,Norte América,1970-2015
2393,1971,19.44,46.65,11.9008731713,-41.7,10.6048669003,-47.8,4.63333333333,149.966666667,Norte América,1970-2015
2394,1972,18.9,49.025,12.1042110697,-42.25,10.9210514503,-47.2,4.78,122.775,Norte América,1970-2015
2395,1973,19.05,47.8,11.3889581389,-40.25,10.1495273668,-45.8,5.08,62.2166666667,Norte América,1970-2015
2396,1974,19.425,46.95,11.3546786752,-43.35,10.1159447759,-48.05,4.725,31.95,Norte América,1970-2015
2397,1975,19.15,50.34,11.6196778864,-47.5,10.4828625907,-50.0,4.6,118.75,Norte América,1970-2015
2398,1976,19.32,45.85,11.3186673278,-40.55,10.4442350748,-46.15,4.15,60.0,Norte América,1970-2015
2399,1977,19.8,55.0,12.0414812223,-42.7,11.0717282842,-47.15,5.46666666667,177.766666667,Norte América,1970-2015
2400,1978,18.9,45.9333333333,12.6540831555,-38.7,11.287260963,-43.6,4.65,210.0,Norte América,1970-2015
2401,1979,19.15,47.75,12.2205846991,-43.25,11.1093918655,-49.4,4.65,116.666666667,Norte América,1970-2015
2402,1980,19.0,46.65,12.0763123339,-41.3,10.6166696958,-45.55,4.63333333333,99.7,Norte América,1970-2015
2403,1981,19.15,46.15,10.9956863419,-39.95,10.0278689631,-43.65,5.1,90.45,Norte América,1970-2015
2404,1982,18.75,45.55,11.8625587318,-40.1,10.9923442833,-47.3,5.0,33.3,Norte América,1970-2015
2405,1983,18.0,45.1666666667,12.0731558322,-39.3,10.3840394241,-44.8333333333,4.71666666667,36.1,Norte América,1970-2015
2406,1984,18.3,45.3333333333,11.5651995212,-43.2,10.3859627507,-45.4,4.7,30.55,Norte América,1970-2015
2407,1985,19.2,46.5,12.4237504704,-42.5,11.2603413599,-45.55,5.3,31.65,Norte América,1970-2015
2408,1986,19.35,45.9333333333,11.1854439574,-40.0,10.1262907857,-43.2,5.56666666667,30.6,Norte América,1970-2015
2409,1987,19.7166666667,45.0333333333,11.0318361556,-39.4,9.73484064507,-44.3,5.18333333333,30.55,Norte América,1970-2015
2410,1988,19.45,45.0,11.9994346808,-39.7,10.7324092772,-46.9,4.63333333333,53.9,Norte América,1970-2015
2411,1989,19.6,46.1333333333,12.1711176489,-40.4,11.2175829037,-44.2,4.8,31.7,Norte América,1970-2015
2412,1990,19.7,47.5,11.115381905,-42.0,10.261556148,-49.9,5.55,30.6,Norte América,1970-2015
2413,1991,19.4333333333,44.2666666667,11.4575013643,-42.4,10.4818174926,-45.2,5.3,30.25,Norte América,1970-2015
2414,1992,18.9,45.85,10.781813171,-38.3,9.50215015245,-45.05,5.125,33.9,Norte América,1970-2015
2415,1993,17.8,46.7,11.5951173033,-44.0,10.5367991041,-45.6,4.575,31.4,Norte América,1970-2015
2416,1994,19.44,47.3666666667,11.7222438698,-41.7,10.6171419121,-45.85,5.5,31.65,Norte América,1970-2015
2417,1995,18.8,48.9,11.6380726969,-40.4,10.3598627628,-47.1,5.0,33.1,Norte América,1970-2015
2418,1996,18.5333333333,46.95,12.2429270226,-43.5,11.0903601827,-48.1,4.83333333333,32.5,Norte América,1970-2015
2419,1997,18.6,44.8333333333,11.4809702709,-42.25,10.196376301,-46.5,5.0,30.85,Norte América,1970-2015
2420,1998,19.4,46.8333333333,11.2595388184,-40.6,9.83509382243,-43.9,6.0,33.9,Norte América,1970-2015
2421,1999,19.8256578947,45.0,10.7695328966,-37.7,9.72751722719,-42.55,5.0,30.6,Norte América,1970-2015
2422,2000,19.45,46.3,11.7711726024,-38.0,10.4840105697,-42.9,5.36666666667,34.4,Norte América,1970-2015
2423,2001,19.6166666667,46.4666666667,11.3089257138,-37.5,10.0819214966,-43.2,5.625,32.2,Norte América,1970-2015
2424,2002,18.65,46.8333333333,11.4533791186,-38.3,10.3622485937,-43.1,4.63333333333,35.6,Norte América,1970-2015
2425,2003,19.45,47.2,11.7230687394,-39.3,10.4697151387,-44.8,5.55,31.7,Norte América,1970-2015
2426,2004,19.175,45.1666666667,11.1905974424,-41.2,10.2440776033,-46.05,5.73333333333,31.7,Norte América,1970-2015
2427,2005,19.3666666667,47.7666666667,11.594846165,-41.7,10.3695802322,-47.05,5.48452380952,32.4,Norte América,1970-2015
2428,2006,19.4333333333,46.3,10.9267847923,-36.6,9.71732222492,-43.05,5.55,32.5,Norte América,1970-2015
2429,2007,20.2,46.8333333333,11.9891077707,-37.75,10.8188076756,-44.1,5.85,926.383333333,Norte América,1970-2015
2430,2008,18.9,47.4333333333,11.7492793345,-40.15,10.6851596915,-45.1,4.7,30.3,Norte América,1970-2015
2431,2009,18.7,46.1,11.5741334297,-39.65,10.5946285953,-44.05,5.03333333333,32.0333333333,Norte América,1970-2015
2432,2010,18.9,45.2,11.9224508987,-35.65,10.5187045146,-42.9,5.24,30.9333333333,Norte América,1970-2015
2433,2011,18.5944444444,45.9333333333,11.9457562407,-40.75,10.6927243624,-44.95,5.16666666667,30.9333333333,Norte América,1970-2015
2434,2012,20.4636363636,46.2666666667,11.1592718295,-39.6,9.81086873067,-42.55,5.93333333333,32.2,Norte América,1970-2015
2435,2013,18.76,47.6,11.9312463373,-40.1,10.9162736763,-43.3,5.0,32.8,Norte América,1970-2015
2436,2014,19.2333333333,45.9333333333,11.99863346,-38.65,11.1101650647,-44.5,5.275,31.4,Norte América,1970-2015
2437,2015,20.02,46.1333333333,11.4389970288,-36.8,10.6116443444,-41.65,6.38,31.7,Norte América,1970-2015
2438,1970,18.5333333333,48.05,12.1547198815,-42.2,10.9579630531,-45.85,4.45,160.333333333,Norte América,1970-2015
2439,1971,19.2555555556,46.65,12.0395342707,-45.55,10.7563863506,-52.75,4.45714285714,149.966666667,Norte América,1970-2015
2440,1972,18.7142857143,49.025,12.2048275218,-42.9666666667,11.0496738112,-52.25,4.7,122.775,Norte América,1970-2015
2441,1973,18.88,47.8,11.5141959178,-43.65,10.2908299671,-49.75,5.0,62.2166666667,Norte América,1970-2015
2442,1974,19.2666666667,46.95,11.4878811029,-43.35,10.2662797635,-48.9,4.66666666667,153.7,Norte América,1970-2015
2443,1975,18.9,50.34,11.7438507943,-47.5,10.624353383,-51.1,4.45,118.75,Norte América,1970-2015
2444,1976,19.15,45.85,11.3980609863,-40.55,10.5241587685,-46.8333333333,4.1,60.0,Norte América,1970-2015
2445,1977,19.7,55.0,12.0927145659,-42.7,11.1270060623,-47.15,5.36666666667,177.766666667,Norte América,1970-2015
2446,1978,18.7,45.9333333333,12.6625165114,-38.7,11.3184937805,-45.55,4.6,210.0,Norte América,1970-2015
2447,1979,18.9,47.75,12.2729394628,-43.25,11.1827176249,-49.4,4.61428571429,116.666666667,Norte América,1970-2015
2448,1980,18.8732142857,46.65,12.139704511,-41.3,10.6986417811,-45.55,4.6,99.7,Norte América,1970-2015
2449,1981,18.9666666667,46.15,11.0477019869,-39.95,10.0745774366,-45.15,5.0,90.45,Norte América,1970-2015
2450,1982,18.6,45.55,11.94061115,-40.1,11.0759707941,-47.3,5.0,33.3,Norte América,1970-2015
2451,1983,17.8444444444,45.1666666667,12.123156197,-41.5,10.456449033,-46.6666666667,4.66666666667,36.1,Norte América,1970-2015
2452,1984,18.1,45.3333333333,11.6544421102,-43.2,10.485626055,-45.425,4.63333333333,30.55,Norte América,1970-2015
2453,1985,19.0666666667,46.5,12.4736834823,-42.5,11.3272989348,-45.55,5.18333333333,31.65,Norte América,1970-2015
2454,1986,19.175,45.9333333333,11.2642251926,-40.0,10.2142127219,-43.2,5.55,30.6,Norte América,1970-2015
2455,1987,19.55,49.35,11.1306386438,-39.4,9.84252459694,-44.3,5.1,32.5,Norte América,1970-2015
2456,1988,19.34,51.3,12.0648249818,-39.7,10.7996576479,-46.9,4.6,53.9,Norte América,1970-2015
2457,1989,19.45,54.0125,12.2540539664,-46.1,11.2974993146,-51.1,4.75,31.7,Norte América,1970-2015
2458,1990,19.54,52.7857142857,11.2766378076,-42.0,10.4196632611,-49.9,5.425,30.6,Norte América,1970-2015
2459,1991,19.2333333333,55.7714285714,11.5458192872,-42.5,10.5702861604,-46.4,5.24,30.25,Norte América,1970-2015
2460,1992,18.85,58.9888888889,10.898488474,-41.95,9.64133273125,-45.05,5.0,33.9,Norte América,1970-2015
2461,1993,17.7666666667,59.6,11.6386018756,-44.0,10.5996052267,-47.0333333333,4.46666666667,31.4,Norte América,1970-2015
2462,1994,19.3,57.5916666667,11.8095768555,-41.7,10.6939791087,-45.85,5.36666666667,31.65,Norte América,1970-2015
2463,1995,18.6,48.9,11.7113220514,-40.55,10.440360535,-47.1,5.0,33.1,Norte América,1970-2015
2464,1996,18.35,46.95,12.3382889427,-43.5,11.1915130484,-48.1,4.75,32.5,Norte América,1970-2015
2465,1997,18.5125,44.8333333333,11.5632688407,-42.25,10.3051843295,-46.8666666667,4.9,30.85,Norte América,1970-2015
2466,1998,19.175,46.8333333333,11.3500021199,-40.6,9.94242311206,-43.9,5.85,33.9,Norte América,1970-2015
2467,1999,19.7,45.0,10.9327882403,-37.7,9.88853011108,-46.0,4.91666666667,30.6,Norte América,1970-2015
2468,2000,19.34,46.3,11.8233267252,-38.1,10.5406951628,-42.9,5.24450549451,34.4,Norte América,1970-2015
2469,2001,19.45,46.4666666667,11.4049796526,-37.5,10.1844725621,-43.2,5.55,32.2,Norte América,1970-2015
2470,2002,18.5333333333,46.8333333333,11.5103610747,-38.3,10.4332703944,-43.1,4.5,35.6,Norte América,1970-2015
2471,2003,19.3,47.2,11.7726890353,-39.3,10.5217851243,-44.8,5.425,31.7,Norte América,1970-2015
2472,2004,19.1,45.1666666667,11.2588667681,-41.2,10.3121196641,-46.05,5.6,31.7,Norte América,1970-2015
2473,2005,19.2333333333,47.7666666667,11.6469345133,-41.7,10.424901704,-47.05,5.36666666667,32.4,Norte América,1970-2015
2474,2006,19.2666666667,46.3,11.054105412,-36.6,9.84262011993,-43.05,5.4,32.5,Norte América,1970-2015
2475,2007,20.0,46.8333333333,12.0567466816,-37.75,10.8841993295,-44.1,5.73333333333,926.383333333,Norte América,1970-2015
2476,2008,18.7142857143,47.4333333333,11.8308045413,-40.15,10.7625896157,-45.1,4.61111111111,191.5625,Norte América,1970-2015
2477,2009,18.5727272727,46.1,11.6542823671,-39.65,10.6688563352,-44.05,5.0,32.0333333333,Norte América,1970-2015
2478,2010,18.7833333333,45.2,11.9695008483,-35.65,10.5749900535,-42.9,5.125,30.9333333333,Norte América,1970-2015
2479,2011,18.34,45.9333333333,12.007970012,-40.75,10.7691591855,-44.95,5.0,30.9333333333,Norte América,1970-2015
2480,2012,20.275,46.2666666667,11.3146197527,-39.6,9.96024582264,-42.55,5.83333333333,32.2,Norte América,1970-2015
2481,2013,18.64,47.6,11.988302536,-40.1,10.9777105922,-43.3,5.0,32.8,Norte América,1970-2015
2482,2014,19.1,45.9333333333,12.0094933035,-38.65,11.1226119662,-44.5,5.2,31.4,Norte América,1970-2015
2483,2015,20.0,46.1333333333,11.4971477264,-36.8,10.6563751596,-41.65,6.25,31.7,Norte América,1970-2015
2484,1970,18.5,48.05,12.1254919584,-42.2,10.9284957062,-45.85,4.45,160.333333333,Norte América,1970-2015
2485,1971,19.175,46.65,12.0218869285,-45.55,10.7402928964,-52.75,4.45,149.966666667,Norte América,1970-2015
2486,1972,18.7333333333,49.025,12.1840256048,-42.9666666667,11.030814811,-52.25,4.725,122.775,Norte América,1970-2015
2487,1973,18.88,47.8,11.5106709317,-43.65,10.2864179542,-49.75,5.0,62.2166666667,Norte América,1970-2015
2488,1974,19.2666666667,46.95,11.4831758957,-43.35,10.2636289201,-48.9,4.7,153.7,Norte América,1970-2015
2489,1975,18.9,50.34,11.7371328152,-47.5,10.6169229002,-51.4,4.45,118.75,Norte América,1970-2015
2490,1976,19.15,45.85,11.3685815231,-40.55,10.5012538326,-46.8333333333,4.1,60.0,Norte América,1970-2015
2491,1977,19.7,55.0,12.0693527539,-42.7,11.1054344441,-47.15,5.36666666667,177.766666667,Norte América,1970-2015
2492,1978,18.7236111111,45.9333333333,12.6321613499,-38.7,11.2816028595,-45.55,4.61428571429,210.0,Norte América,1970-2015
2493,1979,18.9,47.75,12.2595881751,-43.25,11.1632047188,-49.4,4.625,116.666666667,Norte América,1970-2015
2494,1980,18.83875,46.65,12.104312702,-41.3,10.6576937073,-45.55,4.6,99.7,Norte América,1970-2015
2495,1981,18.9,46.15,11.0334499286,-39.95,10.0413815427,-45.15,5.0,90.45,Norte América,1970-2015
2496,1982,18.55,45.55,11.9288016586,-40.1,11.0535854706,-47.3,5.0,33.3,Norte América,1970-2015
2497,1983,17.8,45.1666666667,12.097038988,-41.5,10.4442168453,-46.7,4.63333333333,36.1,Norte América,1970-2015
2498,1984,18.0625,51.0666666667,11.6657363816,-43.2,10.4934060833,-45.55,4.63333333333,44.4,Norte América,1970-2015
2499,1985,18.9285714286,54.8666666667,12.4675670648,-42.5,11.3220076888,-45.55,5.15,44.4,Norte América,1970-2015
2500,1986,19.15,55.6857142857,11.2552007158,-40.0,10.1961509464,-43.2,5.5,30.6,Norte América,1970-2015
2501,1987,19.45,57.375,11.1457810296,-39.4,9.84066794045,-44.3,5.0,32.5,Norte América,1970-2015
2502,1988,19.2,55.1666666667,12.0491205236,-39.7,10.7723883459,-46.9,4.53333333333,71.1,Norte América,1970-2015
2503,1989,19.3,54.0125,12.219422309,-46.1,11.2802657689,-51.1,4.7,75.34,Norte América,1970-2015
2504,1990,19.44,52.7857142857,11.3204912393,-42.0,10.441580423,-49.9,5.36666666667,30.6,Norte América,1970-2015
2505,1991,19.12,58.5,11.5533345608,-42.5,10.5689613311,-46.4,5.15,36.6125,Norte América,1970-2015
2506,1992,18.7166666667,58.9888888889,10.8992111607,-41.95,9.64417736259,-45.05,5.0,33.9,Norte América,1970-2015
2507,1993,17.66,59.7111111111,11.6231340724,-44.0,10.5805659108,-47.2333333333,4.45,38.7333333333,Norte América,1970-2015
2508,1994,19.2,57.5916666667,11.7780359878,-41.7,10.6466532671,-45.85,5.3,31.65,Norte América,1970-2015
2509,1995,18.5,48.9,11.6801806165,-40.55,10.4043327005,-47.1,4.88,33.1,Norte América,1970-2015
2510,1996,18.325,46.95,12.3084320932,-43.5,11.1475145113,-48.1,4.7,32.5,Norte América,1970-2015
2511,1997,18.35,44.8333333333,11.5448475533,-42.25,10.2901322831,-48.6,4.83333333333,30.85,Norte América,1970-2015
2512,1998,19.0666666667,46.8333333333,11.3522350699,-40.6,9.93821432106,-43.9,5.79226190476,33.9,Norte América,1970-2015
2513,1999,19.55,45.0,10.9276872819,-37.9666666667,9.86067569165,-46.0,4.81111111111,30.6,Norte América,1970-2015
2514,2000,19.2333333333,46.3,11.7937395937,-38.1,10.4918437965,-42.9,5.16666666667,34.4,Norte América,1970-2015
2515,2001,19.425,46.4666666667,11.3925273187,-37.5,10.1556039252,-43.2,5.4875,32.2,Norte América,1970-2015
2516,2002,18.3666666667,46.8333333333,11.4939208908,-38.3,10.4062839921,-43.1,4.45,35.6,Norte América,1970-2015
2517,2003,19.2,47.2,11.7424220411,-39.3,10.473707034,-44.8,5.36666666667,31.7,Norte América,1970-2015
2518,2004,18.95,45.1666666667,11.2320686115,-41.2,10.2788139991,-46.05,5.55,299.52,Norte América,1970-2015
2519,2005,19.12,47.7666666667,11.6097405836,-41.7,10.3765875891,-47.05,5.3,32.4,Norte América,1970-2015
2520,2006,19.15,46.3,11.0544732016,-36.6,9.8430993689,-43.05,5.35,288.809090909,Norte América,1970-2015
2521,2007,19.94,46.8333333333,12.0329657204,-38.7142857143,10.9776791388,-45.1285714286,5.66,1002.76666667,Norte América,1970-2015
2522,2008,18.6,47.4333333333,11.8278814545,-40.15,10.7348248142,-47.9714285714,4.53333333333,191.5625,Norte América,1970-2015
2523,2009,18.4833333333,46.1,11.6310238407,-39.65,10.6295362373,-44.05,5.0,32.0333333333,Norte América,1970-2015
2524,2010,18.65,45.2,11.9365374229,-35.65,10.5306179762,-42.9,5.0,30.9333333333,Norte América,1970-2015
2525,2011,18.3,45.9333333333,11.9760563777,-40.75,10.7243803048,-44.95,5.0,30.9333333333,Norte América,1970-2015
2526,2012,20.1666666667,46.2666666667,11.3127187269,-39.6,9.94074394593,-42.7833333333,5.76666666667,32.2,Norte América,1970-2015
2527,2013,18.56,47.6,11.9455861514,-40.1,10.949195659,-43.3,4.88,373.1125,Norte América,1970-2015
2528,2014,19.0064583333,45.9333333333,11.9579853488,-38.65,11.0533710106,-44.5,5.18416666667,31.4,Norte América,1970-2015
2529,2015,19.875,46.1333333333,11.4576209177,-36.8,10.5980471485,-41.65,6.15,31.7,Norte América,1970-2015
2530,1970,18.85,48.05,12.0912114075,-42.2,10.9852379427,-45.85,4.8,160.333333333,Norte América,1970-2015
2531,1971,19.45,46.65,11.9769249382,-45.55,10.7910144216,-52.75,4.8,149.966666667,Norte América,1970-2015
2532,1972,18.9,49.025,12.137339418,-42.9666666667,11.0635712098,-52.25,5.0,122.775,Norte América,1970-2015
2533,1973,19.1,47.8,11.4688073122,-43.65,10.3392666672,-49.75,5.3,62.2166666667,Norte América,1970-2015
2534,1974,19.45,46.95,11.4328601715,-43.35,10.3080346577,-48.9,5.0,153.7,Norte América,1970-2015
2535,1975,19.175,50.34,11.6949887927,-47.5,10.6640023128,-51.4,4.8,118.75,Norte América,1970-2015
2536,1976,19.4,45.85,11.3290755168,-40.55,10.5460386597,-46.8333333333,4.4,60.0,Norte América,1970-2015
2537,1977,19.9857142857,55.0,12.046211155,-42.7,11.1649008128,-47.15,5.6,177.766666667,Norte América,1970-2015
2538,1978,18.9,45.9333333333,12.6154234017,-38.7,11.3399218363,-45.55,4.85,210.0,Norte América,1970-2015
2539,1979,19.15,47.75,12.2101448462,-43.25,11.2033383136,-49.4,4.96666666667,116.666666667,Norte América,1970-2015
2540,1980,19.0,46.65,12.0965788072,-41.3,10.7278385233,-45.55,4.83333333333,99.7,Norte América,1970-2015
2541,1981,19.15,46.15,11.0203138849,-39.95,10.1179294628,-45.15,5.275,90.45,Norte América,1970-2015
2542,1982,18.8666666667,45.55,11.894628382,-40.1,11.1026379143,-47.3,5.25,33.3,Norte América,1970-2015
2543,1983,18.05,45.1666666667,12.0680509795,-41.5,10.4927244081,-46.7,4.9,36.1,Norte América,1970-2015
2544,1984,18.3333333333,51.0666666667,11.6253568355,-43.2,10.5380156221,-45.55,5.0,44.4,Norte América,1970-2015
2545,1985,19.2666666667,54.8666666667,12.4267735946,-42.5,11.3692487827,-45.55,5.4875,44.4,Norte América,1970-2015
2546,1986,19.4,55.6857142857,11.239360898,-40.0,10.2605301687,-43.2,5.73333333333,31.1,Norte América,1970-2015
2547,1987,19.725,57.375,11.1259784572,-39.4,9.89908301856,-44.3,5.3,32.5,Norte América,1970-2015
2548,1988,19.4333333333,55.1666666667,12.0098056558,-39.7,10.8112561889,-46.9,4.8,71.1,Norte América,1970-2015
2549,1989,19.5142857143,54.0125,12.182907286,-46.1,11.3214980844,-51.1,5.0,75.34,Norte América,1970-2015
2550,1990,19.7,52.7857142857,11.2756987961,-42.0,10.4755752849,-49.9,5.64,30.6,Norte América,1970-2015
2551,1991,19.4285714286,58.5,11.5222476949,-42.5,10.6178285044,-46.4,5.525,36.6125,Norte América,1970-2015
2552,1992,18.9,58.9888888889,10.8675676165,-41.95,9.69845386515,-45.05,5.275,33.9,Norte América,1970-2015
2553,1993,17.8833333333,59.7111111111,11.6144498066,-44.0,10.6329051294,-47.2333333333,4.725,38.7333333333,Norte América,1970-2015
2554,1994,19.45,57.5916666667,11.7332039022,-41.7,10.6900799533,-45.85,5.56666666667,31.65,Norte América,1970-2015
2555,1995,18.8333333333,48.9,11.6620135577,-40.55,10.462601899,-47.1,5.16666666667,33.1,Norte América,1970-2015
2556,1996,18.6,46.95,12.2581105513,-43.5,11.1813630507,-48.1,5.0,32.5,Norte América,1970-2015
2557,1997,18.625,44.8333333333,11.5095876138,-42.25,10.3265025982,-48.6,5.1,30.85,Norte América,1970-2015
2558,1998,19.32,46.8333333333,11.3288401866,-40.6,9.9967492471,-43.9,6.1,33.9,Norte América,1970-2015
2559,1999,19.8,45.0,10.9052579762,-37.9666666667,9.92033094603,-46.0,5.1,30.6,Norte América,1970-2015
2560,2000,19.45,46.3,11.7708542493,-38.1,10.5433771578,-42.9,5.41428571429,34.4,Norte América,1970-2015
2561,2001,19.6333333333,46.4666666667,11.3442046383,-37.5,10.1997748562,-43.2,5.73333333333,32.2,Norte América,1970-2015
2562,2002,18.6683333333,46.8333333333,11.455693528,-38.3,10.4603392974,-43.1,4.8,35.6,Norte América,1970-2015
2563,2003,19.4428571429,47.2,11.69905223,-39.3,10.5178477513,-44.8,5.6,31.7,Norte América,1970-2015
2564,2004,19.2333333333,45.1666666667,11.2012539381,-41.2,10.3370726147,-46.05,5.83333333333,299.52,Norte América,1970-2015
2565,2005,19.4,47.7666666667,11.587927384,-41.7,10.4279616316,-47.05,5.56666666667,36.65,Norte América,1970-2015
2566,2006,19.44,46.3,11.0187801156,-36.6,9.88881303347,-43.05,5.6,288.809090909,Norte América,1970-2015
2567,2007,20.2,46.8333333333,11.9908740557,-38.7142857143,11.0060750554,-45.1285714286,5.95,1002.76666667,Norte América,1970-2015
2568,2008,18.9,47.4333333333,11.7858259228,-40.15,10.7798050958,-47.9714285714,4.83,191.5625,Norte América,1970-2015
2569,2009,18.7363636364,46.1,11.5962737797,-39.65,10.6771498135,-44.05,5.25,32.0333333333,Norte América,1970-2015
2570,2010,18.9,45.2,11.9336441831,-35.65,10.5976062481,-42.9,5.3,30.9333333333,Norte América,1970-2015
2571,2011,18.6,46.1,11.9670985057,-40.75,10.7823904718,-44.95,5.2875,30.9333333333,Norte América,1970-2015
2572,2012,20.46,46.2666666667,11.2682600524,-39.6,9.99449174251,-42.7833333333,6.1,32.2,Norte América,1970-2015
2573,2013,18.875,47.6,11.9035434449,-40.1,10.9818260077,-43.3,5.2,373.1125,Norte América,1970-2015
2574,2014,19.2579831933,45.9333333333,11.9286734882,-38.65,11.0945201018,-44.5,5.45714285714,31.4,Norte América,1970-2015
2575,2015,20.0666666667,46.1333333333,11.4331534365,-36.8,10.6534210858,-41.65,6.5,31.7,Norte América,1970-2015
2576,1970,18.7733333333,50.0,12.1585561505,-42.2,11.0530732548,-45.85,4.83333333333,160.333333333,Norte América,1970-2015
2577,1971,19.4333333333,47.8,12.028965893,-45.55,10.8381937708,-52.75,4.8,149.966666667,Norte América,1970-2015
2578,1972,18.9,49.025,12.1957042911,-42.9666666667,11.1176770604,-52.25,5.0,122.775,Norte América,1970-2015
